id,isi,link,judul,images,tanggal
122,"Sebagai bentuk upaya untuk menumbuhkan dan membekali generasi penerus, khususnya pelajar agar memiliki bekal karakter berbudi pekerti, mampu berpikir kritis, emosi, serta fungsi kognitif individu yang baik. SMA Negeri 1 Seririt mengadakan kegiatan sharing session yang bertajuk ""Pembinaan Mental dan Karakter"" yang dilaksanakan di aula pada Jumat (24/1) kemarin. Kegiatan ini menghadirkan Kapolres Buleleng sebagai narasumber.\r\n\r\nSharing session diikuti oleh  siswa-siswi kelas XII SMA Negeri 1 Seririt. Pembinaan mental dan karakter diadakan dengan tujuan untuk membentuk generasi yang berkualitas dengan kepribadian yang tangguh, mandiri, dan siap menghadapi dunia nyata.\r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd., dalam sambutannya mengungkapkan bahwa pembinaan mental dan karakter diperuntukkan kepada siswa-siswi kelas XII karena dalam hitungan minggu mereka akan meninggalkan sekolah ini demi menempuh pilihan hidupnya masing-masing. Mental yang kuat dan tangguh sangat penting dimiliki agar mampu menghadapi tantangan yang hendak dijalani kedepannya.\r\n\r\nAKBP Ida Bagus Widwan Sutadi , S.I.K., M.H, selaku Kapolres Buleleng yang sekaligus menjadi narasumber pada kegiatan sharing session ini menyampaikan materi mengenai wawasan kebangsaan. Selain itu, dalam sambutannya, Widwan mengatakan bahwa semulanya ia hanya orang kampung biasa yang memiliki keinginan tinggi untuk mencapai cita-cita menjadi polisi. Berkat ketekunan dan kegigihan yang ia miliki, ia bisa sampai di titik ini. ""Jangan pernah takut bermimpi, jangan pernah takut menggantungkan cita-cita setinggi langit. Kuncinya adalah disiplin, tekun, dan bhakti kepada guru, orang tua, dan Sang Hyang Widhi Wasa,"" ujarnya.\r\n\r\nSiswa sangat antusias selama kegiatan berlangsung. Hal ini terlihat dari keaktifan mereka dalam bertanya dan respon yang mereka berikan selama penyampaian materi yang bersuasana menyenangkan. Harapannya semoga kegiatan ini bisa kembali terlaksana untuk meningkatkan kedisiplinan siswa.\r\n\r\nKontributor : [Dina Candra]",https://www.facebook.com/share/p/1C4e1AP9aR/,"?????????? ???????? ?????, ??? ?????? ? ??????? ????? ????????? ?????? ??? ???????? ??????? ????????",a24e41a38998349138eb82079fe21088.jpg,2025-01-25
123,"SMA Negeri 1 Seririt melaksanakan persembahyangan bersama rahina Siwaratri pada Senin (27/1) pagi tadi. Kegiatan persembahyangan diikuti oleh pengempon parahyangan, guru, pegawai dan Siswa. Persembahyangan kali ini dipuput oleh jro mangku  I Kadek Mustika, S.Pd.B., M.Pd.\r\n\r\nHari Suci Siwaratri jatuh setiap setahun sekali berdasarkan kalender Isaka yaitu pada purwaning Tilem atau panglong ping 14 sasih Kepitu (bulan ke tujuh) dalam perhitungan kalender Bali sebelum bulan mati (tilem), dalam kalender Masehi jatuh setiap bulan Januari. \r\n\r\nI Kadek Maharjaya, S.Pd yang merupakan Guru Agama Hindu sekaligus Kelian Pengempon Parhyangan SMA Negeri 1 Seririt mengungkapkan, Siwaratri merupakan hari untuk pemujaan Dewa Siwa untuk melebur segala bentuk dosa, bukan hari untuk menebus dosa karena pada dasarnya setiap karma pasti ada pahalanya. ""Untuk itu di hari raya  Siwaratri ini sebagai momentum bagi umat Hindu untuk introspeksi diri dan melebur dosa serta menekankan ajaran Tri Kaya Parisudha untuk hidup lebih bermakna,"" ungkapnya. ",https://www.facebook.com/share/p/1GCX4fyiff/,??? ?????? ? ??????? ??????? ?????? ????????? ,c30c56f5001e7810dce6b5eaff8dada6.jpg,2025-01-27
124,"Ekstrakurikuler Siswa Pecinta Alam (SISPALA) Wana Dharma Craya SMA Negeri 1 Seririt telah menyelenggarakan Pembekalan dan Pelantikan dalam bentuk perkemahan selama tiga hari, yaitu 24 s.d 26 Januari 2025. Kegiatan ini dibuka secara resmi oleh Kepala SMA Negeri 1 Seririt pada Sabtu (24/1) minggu lalu. Turut hadir dalam acara pembukaan Camat Gerokgak, Kepala Desa setempat, Pembina OSIS, perwakilan alumni SISPALA, serta 70 siswa yang mengikuti diklat ini sebagai peserta.\r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya ketika membuka acara mengatakan bahwa kegiatan Pembekalan dan Pelantikan Sispala yang dikemas dengan perkemahan ini sejalan dengan visi sekolah yaitu cerdas kompetitif dan berwawasan lingkungan. Warga sekolah diharapkan memiliki kecintaan terhadap lingkungan yang selama ini sudah ditunjukkan oleh warga sekolah. Pihaknya pun berpesan agar peserta pembekalan dapat menjaga diri dengan baik serta  selalu menjaga nama baik sekolah. \r\n\r\nSementara itu, Camat Gerokgak I Gede Arya Rimbawa Giri, S.IP., M.A.P dalam sambutannya setelah pembukaan menekankan pentingnya mencintai alam tidak hanya sebatas dijadikan ekstrakurikuler tetapi juga menjadi kewajiban bersama. Dengan acara perkemahan siswa akan akan dilatih untuk mengatasi tantangan maupun situasi sulit sehingga tumbuh kemandirian. ""Terima kasih sudah memilih wilayah Kecamatan Gerokgak sebagai tempat perkemahan dan semoga acara berjalan dengan lancar"", ungkapnya.\r\n\r\nDiklat ini dirancang untuk membentuk karakter siswa yang mandiri, disiplin, dan peduli terhadap lingkungan. Selain itu, kegiatan ini merupakan bagian dari upaya sekolah dalam mewujudkan visi berwawasan lingkungan, sehingga siswa tidak hanya memahami teori, tetapi juga mampu mengaplikasikan keterampilan bertahan hidup di alam.\r\n\r\nDengan adanya diklat, diharapkan para peserta tidak hanya memperoleh pengalaman berharga, tetapi juga menjadi generasi yang lebih peduli, disiplin, dan memiliki jiwa tangguh dalam menjaga kelestarian alam.\r\n\r\nkontributor : [Novelinda]",https://www.facebook.com/share/p/1FR31DVuET/,??????????????? ??????? ???? ?????? ????? ???????????????? ?????????? ??? ?????????? ????? ?????????,eb38bb6027bdf150dfeee0a48d8ab120.jpg,2025-02-03
125,"SMA Negeri 1 Seririt menyelenggarakan Pembekalan Calon Pengurus OSIS, MPK, dan PKS masa bakti 2024/2025 dengan tema ACTION (New Generation for Golden Revolution) yang bermakna membangun generasi baru untuk revolusi emas. Kegiatan ini berlangsung selama tiga hari yaitu 31 Januari s.d 2 Februari 2025, dan dilaksanakan di Monumen Bhuana Kertha, Desa Panji, Kecamatan Sukasada, Kabupaten Buleleng.\r\n\r\nKegiatan ini diikuti oleh 21 calon pengurus gabungan dari OSIS dan MPK, serta 15 calon pengurus PKS. Pembekalan ini bertujuan untuk menambah wawasan kepemimpinan, menumbuhkan kesadaran akan pentingnya komunikasi dalam organisasi, membangun rasa persaudaraan, serta membentuk kedisiplinan dalam menghadapi tantangan.\r\n\r\nKegiatan ini dibuka secara resmi oleh Kepala SMA Negeri 1 Seririt, Ngurah Putu Wiswayana, S.Pd., M.Pd., pada Jumat (31/1) lalu. Dalam sambutannya, ia menyampaikan harapannya agar peserta pembekalan dapat meneladani semangat perjuangan para pahlawan, mengingat lokasi kegiatan berada di Monumen Bhuana Kertha. ""Dengan dipilihnya tempat ini, semoga para peserta pembekalan mampu meneladani karakter para pejuang. Harapannya, generasi ini dapat mengisi kemerdekaan dengan cara yang berbeda, yaitu mampu menjadi pemimpin yang dapat berkontribusi bagi sekolah serta masyarakat,"" ujarnya.\r\n\r\nSelama tiga hari, peserta mendapatkan berbagai materi yang diberikan oleh para guru SMA Negeri 1 Seririt serta Kepala Desa Panji, Jro Mangku MD. Ariawan, SST.Par., MBA. Materi yang diberikan meliputi Sejarah Monumen Bhuana Kertha, Kepemimpinan, Organisasi, Pemantapan OSIS dan PKS, Tata Krama dan Karakter, Tupoksi serta Program Kerja, Peraturan Baris Berbaris (PBB), Tata Cara Menyiapkan Barisan untuk kegiatan lapangan, dan Kelengkapan Upacara Bendera.\r\n\r\nSementara itu, Pembina OSIS, Gede Aan Kharisma, S.Pd., menyampaikan harapannya terhadap calon pengurus setelah kegiatan ini berlangsung. ""Kami selalu berharap dapat mencetak generasi yang lebih baik. Kepengurusan sebelumnya sudah baik, tetapi kita selalu ingin ada peningkatan, terutama dalam cara mengelola organisasi dengan lebih profesional,"" ungkapnya.\r\n\r\nPembekalan ini ditutup oleh Waka Kesiswaan SMA Negeri 1 Seririt, Ida Kade Surya Adnyana, S.Pd. Dalam sambutannya, beliau menyampaikan apresiasi terhadap jalannya kegiatan. ""Acara ini sudah berlangsung dengan aman, nyaman, tertib, dan lancar. Setiap suatu kegiatan pasti ada suatu permasalahan dan kendala, tapi itu bukan tujuan kita. Semua sudah terealisasi dengan baik dan lancar,"" ujarnya.\r\n\r\nDengan adanya pembekalan ini, diharapkan para calon pengurus OSIS, MPK, dan PKS dapat menjadi pemimpin yang kompeten, disiplin, dan bertanggung jawab, serta mampu membawa perubahan positif di lingkungan sekolah.\r\n\r\nKontributor: [Novelinda]",https://www.facebook.com/share/p/1BeDHNb9KJ/,"?????????? ????? ???????? ????, ???, ??? ??? ??? ?????? ? ??????? ????? ????????? ???????? ???????? ",fbdadedb71805825d13f5205db4f9420.jpg,2025-02-04
126,"SMA Negeri 1 Seririt melaksanakan kegiatan Bulan Bahasa Bali ke-VII yang telah dibuka secara resmi oleh Kepala SMA Negeri 1 Seririt\r\ndengan melakukan pemukulan gong yang disambut dengan tepuk tangan meriah dari seluruh warga sekolah. Kegiatan ini berlangsung di lapangan sekolah pada Kamis (6/2) kemarin. \r\n\r\nBulan Bahasa Bali kali ini mengusung tema ""Jagat Kerthi Jagra Hita Samasta"" yang memiliki makna bahwa Bulan Bahasa Bali merupakan altar pemuliaan bahasa, aksara, dan sastra Bali sebagai sumber kesadaran menuju semesta raya.\r\n\r\nAcara pembukaan diawali dengan penampilan Tari Pendet yang diiringi oleh komunitas seni Jagrashanti SMANSER. Kemudian, seluruh warga sekolah bersama-sama menyanyikan lagu kebangsaan Indonesia Raya dan doa bersama.\r\n\r\nKetua Panitia, Dayu Putu Junilyani, S.Pd., dalam sambutannya menyampaikan, dengan diadakannya Bulan Bahasa Bali ini, tentunya sangat baik dan patut didukung oleh kita semua di sekolah sebagai lembaga pendidikan untuk melaksanakan Bulan Bahasa Bali ini. Selain itu, proses ini juga sebagai tanda penghormatan terhadap warisan budaya Bali. ""Harapan saya kepada semua siswa sebagai generasi penerus agar bisa melestarikan budaya budaya Bali, menggunakan bahasa Bali dalam keseharian,"" jelasnya.\r\n\r\nLebih lanjut Ngurah Putu Wiswayana, S.Pd., M.Pd., selaku Kepala SMA Negeri 1 Seririt, dalam sambutannya juga mengatakan bahwa Bahasa Bali merupakan warisan budaya yang harus senantiasa dilestarikan. ""Bahasa Bali seharusnya tidak hanya digunakan saat perlombaan, tetapi juga menjadi bagian dari kehidupan sehari-hari,"" ujarnya. \r\n\r\nPelaksanaan Bulan Bahasa Bali kali ini dimeriahkan dengan beberapa jenis lomba seperti lomba Bebanyolan bertema Bahasa dan Budaya Bali, menampilkan lawakan khas Bali yang mengandung nilai budaya dan penggunaan Bahasa Bali kreatif. Lomba ini menjadi sarana hiburan sekaligus edukasi tentang kekayaan bahasa dan budaya Bali. Selain itu, berlangsung juga Lomba Kakawin, dimana peserta membawakan kakawin dengan penghayatan tinggi, dan menunjukkan kemahiran vokal yang mereka miliki.\r\n\r\nDengan diadakannya Bulan Bahasa Bali ke-VII ini, diharapkan seluruh warga sekolah dapat semakin menghargai dan melestarikan bahasa, aksara, dan sastra Bali, serta menjadikannya bagian dari kehidupan sehari-hari.\r\n\r\nKontributor: [Talya Ardelia, Wina Apriliani, Risma Satya]",https://www.facebook.com/share/p/12HFVTCLsqD/,??????? ????????? ????? ?????? ???? ??-??? ?? ??? ?????? ? ???????,7b054096ff9f09e3f66e08e70f8f2b3d.jpg,2025-02-07
127,"SMA Negeri 1 Seririt menjadi tuan rumah Rapat Koordinasi Musyawarah Kerja Kepala Sekolah (MKKS) SMA/MA Negeri dan Swasta Se-Kabupaten Buleleng yang berlangsung di Ruang Kegiatan Guru (RKG) pada Kamis (6/2) kemarin. Kegiatan ini dihadiri oleh Kepala SMA/MA Negeri dan Swasta di Kabupaten Buleleng untuk membahas berbagai agenda pendidikan. Rangkaian acara diawali dengan pembukaan, dilanjutkan dengan menyanyikan lagu Indonesia Raya, doa, dan sambutan kepala sekolah. \r\n\r\nKepala SMA Negeri 1 Seririt, Ngurah Putu Wiswayana, S.Pd., M.Pd., dalam sambutannya menyampaikan gambaran umum profil sekolah serta bagaimana proses pembelajaran dilaksanakan sebagai bentuk ungkapan selamat datang, dan sudah dipercaya menjadi tuan rumah pelaksanaan rapat koordinasi MKKS. ""Setelah sekian lama tidak ada rapat, akhirnya bisa diselenggarakan dan dipilihlah SMA Negeri 1 Seririt sebagai tempat rapat"", ujarnya.\r\n\r\nSelanjutnya, Ketua MKKS, Made Sri Astiti, S.Pd., M.Pd., dari SMA Negeri 1 Singaraja membuka sesi diskusi yang membahas berbagai isu pendidikan, termasuk pengurangan sampah plastik di lingkungan sekolah, jadwal libur Nyepi dan puasa, persiapan ujian sekolah bulan Maret, program Satuan Pendidikan Aman Bencana (SPAB), peningkatan budaya menabung di kalangan siswa melalui program tabungan SimPel, serta beberapa regulasi terkait jam kerja dan cuti bagi tenaga pendidik.\r\n\r\nKegiatan ini diakhiri dengan sesi foto bersama dan makan siang sebagai bentuk kebersamaan antar kepala sekolah dalam upaya meningkatkan kualitas pendidikan di Kabupaten Buleleng.\r\n\r\nKontributor : [Novelinda Melani & Talya Ardelia]",https://www.facebook.com/share/p/1AF34S1Z8P/,??? ?????? ? ??????? ??????? ???? ????? ????? ?????????? ???? ???/?? ??-????????? ????????,1fc681fda68418f9a33dbecca6248381.jpg,2025-02-07
128,"Keluarga besar SMA Negeri 1 Seririt merayakan rahina Saraswati dengan mengadakan persembahyangan bersama di Parhyangan Sekolah pada Sabtu (8/2) pagi tadi. Persembahyangan kali ini dipuput oleh Ratu Peranda Udiane Sandi Kemenuh. Rahina Saraswati yang dipercaya sebagai turunnya ilmu pengetahuan ini dirayakan oleh seluruh warga sekolah mulai dari sehari sebelumnya dengan kegiatan membuat pajegan, pejati, dan canang sari. \r\n\r\nPada puncak acara pagi tadi, Walaupun sempat diguyur hujan pada pagi hari, namun hal tersebut tidak menyurutkan rasa bakti  dalam melaksanakan persembahyangan. Upacara diawali dengan melaksanakan pecaruan eka sata dilanjutkan dengan bakti  piodalan dan persembahyangan bersama. Selesai persembahyangan, upacara dilanjutkan dengan dharma wacana oleh kelian pengempon dan penampilan tari-tarian dari warga sekolah seperti Tari Rejang Taman Sari dan Tari Topeng Keras dan Topeng Arsa Wijaya\r\n\r\nI Kadek Maharjaya S.Pd selaku kelian pangempon perahyangan menyampaikan, makna dan filosofi dari pelaksanaan perayaan Saraswati. ""Makna yang diambil dari perayaan ini adalah sebagai ungkapan rasa syukur atas karunia berupa pengetahuan, sehingga sudah menjadi kewajiban bagi umat beragama untuk melaksanakan persembahyangan kehadapan Ida Sanghyang Aji Saraswati,"" ungkapnya.\r\n\r\nMelalui kegiatan persembahyangan diharapkan siswa mampu memaknai perayaan Saraswati dengan baik layaknya manifestasi Dewi Saraswati dengan berbagai ilmu pengetahuan yang suci, bersih, dan tidak pernah habis untuk dipelajari.\r\n\r\nKontributor : [Risma Satya Dewi, Elsy Wiantari, Indri Purnama]",https://www.facebook.com/share/p/1BCJNQqW3k/,??? ?????? ? ??????? ??????????? ???????? ?????? ????????? ?????? ??????,30e17cd913839ce21c4ff949cf1a541a.jpg,2025-02-08
129,"SMA Negeri 1 Seririt menggelar Serah Terima Jabatan (Sertijab) OSIS dan MPK atau Dedikasi OSIS MPK SMANSER (DOSMAN) periode 2024/2025 pada Senin (10/2) pagi kemarin. Bertindak sebagai pembina upacara, Kepala SMA Negeri 1 Seririt, Ngurah Putu Wiswayana, S.Pd., M.Pd.\r\n\r\nDalam sambutannya, Ngurah Putu Wiswayana, S.Pd., M.Pd., mengapresiasi dedikasi OSIS 2023/2024 serta menekankan pentingnya kepengurusan baru untuk melanjutkan dan menyempurnakan program sebelumnya. ""Terima kasih kepada pengurus OSIS 2023/2024 atas usaha dan dedikasinya. Kepada pengurus baru, jadikan pengalaman kakak kalian sebagai pembelajaran. Lanjutkan yang baik dan perbaiki yang perlu disempurnakan,"" ujarnya.\r\n\r\nProsesi sertijab ditandai dengan penyerahan bendera OSIS sebagai simbol tanggung jawab kepada pengurus baru. Sebelumnya, calon pengurus OSIS dan MPK telah mengikuti pembekalan selama tiga hari, 31 Januari hingga 2 Februari 2025 lalu, di Monumen Bhuana Kertha, Desa Panji, Kecamatan Sukasada, Kabupaten Buleleng. Kegiatan ini bertujuan membekali mereka dengan keterampilan kepemimpinan dan manajemen organisasi.\r\n\r\nKetua OSIS 2023/2024, Nyoman Satya Wiguna, mengungkapkan rasa bangga atas kerja keras timnya selama satu tahun terakhir. ""Kami telah berusaha semaksimal mungkin untuk kemajuan sekolah. Harapan saya, kepengurusan baru bisa lebih baik, bekerja giat, dan selalu menciptakan ide-ide luar biasa,"" ujarnya.\r\n\r\nSementara itu, Ketua OSIS 2024/2025, I Gusti Bagus Panji Surya Dinata, merasa bersyukur dan termotivasi untuk menjalankan tugasnya. ""Saya bangga bisa meneruskan kepemimpinan ini. Meski ada tantangan, saya siap belajar dan berusaha lebih baik,"" ungkapnya.\r\n\r\nDengan Sertijab ini, kepengurusan DOSMAN resmi berganti dan siap menjalankan tugas selama satu tahun ke depan. Diharapkan DOSMAN 2024/2025 dapat berkontribusi positif dan menjadi pelopor kegiatan sekolah.\r\n\r\nKontributor: [Novelinda Melani dan Wilta Antari]",https://www.facebook.com/share/p/1Hb52XjBHx/,??? ?????? ? ??????? ????? ????? ?????? ??????? ???? ??? ??? ???? ????? ????/????,5fede143bc364cf9ea153493d14e0ede.jpg,2025-02-11
130,"SMA Negeri 1 Seririt menyelenggarkan Bulan Bahasa Bali Ke-VII hari ke-2 yang dimeriahkan dengan lomba nyurat lontar dan pangenter acara (ugrawakia) yang dilaksanakan di Ruang Kegiatan guru (RKG) dan ruang kelas G, pada Sabtu (15/2) kemarin. Lomba ugrawakia dan lomba nyurat lontar diikuti oleh 31 peserta dari masing-masing perwakilan kelas X, XI, dan XII. \r\n\r\nI Gusti Ayu Putu Pradnyani,S.Pd., selaku Juri lomba ugrawakia menyampaikan sangat mendukung diselenggarakannya lomba seperti ini dengan tujuan untuk melestarikan bahasa, budaya dan sastra Bali. ""Harapan saya semoga dapat memotivasi anak-anak untuk semakin mencintai terkait budaya Bali yaitu bahasa Bali yang diwadahi melalui kegiatan perlombaan ini,"" jelasnya.\r\n\r\nSementara itu Nyoman Satya Wiguna XII.4 sebagai salah satu peserta lomba ugrawakia menyampaikan merasa bangga bisa mengikuti lomba ini dan mendapatkan pengalaman yang luar biasa. ""Perasaan saya luar biasa sekali karena pertama kali mengikuti lomba ugrawakia, pesannya semoga tahun-tahun kedepannya lomba Bulan Bahasa Bali khususnya di SMA Negeri 1 Seririt tetap berlanjut dan ada inovasi baru disetiap kegiatan,"" ungkapnya.\r\n\r\nKemudian peserta dalam lomba nyurat lontar Kadek Kesya Mahayani X.7 menyampaikan cukup sulit terutama saat membuat tulisan aksara di atas lontar. ""Saya merasa senang karena mendapatkan pengalaman baru dalam melestarikan budaya Bali utamanya dalam nyurat lontar, ""ujarnya.\r\n\r\nMelalui kegiatan lomba Bulan Bahasa Bali  diharapkan siswa mampu menumbuhkan rasa cinta dan bangga terhadap kebudayaan utamanya dalam melestarikan bahasa, budaya dan sastra Bali.\r\n\r\nKontributor : [Risma Satya Dewi, Indri Purnama, Elsy Wiantari]",https://www.facebook.com/share/p/15My14VTkb/,???? ?? -? ??????????? ???????? ????? ?????? ???? ??-??? ?? ??? ?????? ? ??????? ?????????? ????????,6c8a1d844d0f68044464a7bcb6b7c43c.jpg,2025-02-16
131,"Pelaksanaan Bulan Bahasa Bali di SMA Negeri 1 Seririt memasuki hari ke-3 dengan melaksanakan dua lomba, yaitu lomba Puisi Bali Anyar dan lomba Vlog Bahasa Bali yang dilaksanakan pada, Selasa (18/2) kemarin.\r\nLomba Puisi Bali Anyar berlangsung di Ruang Kegiatan Guru (RKG), kemudian lomba Vlog Bahasa Bali dilaksanakan di ruang kelas G.\r\n\r\nI Putu Eka Julyana Putra, S.Sn., selaku juri lomba puisi mengatakan semoga lomba ini bisa memberikan dampak positif bagi peserta. ""Melalui lomba ini, mereka diharapkan dapat memahami tata bahasa Bali dengan lebih baik, meningkatkan kemampuan berpuisi, dan turut melestarikan bahasa, sastra, dan budaya Bali,"" ungkapanya.\r\n\r\nSementara itu Ni Ketut Yuni Marini, S.Pd., salah satu juri lomba vlog, menyampaikan harapannya siswa menjadi lebih  kreatif dalam mengembangkan potensi yang dimiliki. ""Saya berharap siswa bisa kuasai topik yang akan dibahas, berlatih berbicara yang jelas dan ekspresif sehingga bisa menambah daya tarik penonton, ujarnya.\r\n\r\nSalah satu peserta lomba vlog Ni Komang Thatiana Gita Mahadewi siswi kelas X.3 menyampaikan kesan dan kesulitannya dalam mengikuti lomba vlog.""Kesulitan pertama yang saya dapatkan yaitu proses take video yang mana akhir-akhir ini kondisi cuaca tidak menentu kadang hujan atau panas, tetapi kondisi tersebut tidak menghalangi saya untuk lanjut membuat video vlog, dan kesan saya yaitu senang karena dapat berpartisipasi dalam bulan bahasa ini yang bertemakan jagra hita samasta, yang dimana kita dapat mengikuti lomba sesuai bidang kita masing-masing,"" ungkapnya.\r\n\r\nKemudian Putu Wina Apriliani, siswi kelas XI.2 peserta lomba puisi,  mengungkapkan pengalaman berharganya mengikuti lomba ini. ""Pengalaman mengikuti Lomba Puisi Bulan Bahasa Bali ini sangat berharga. Meskipun persiapan saya kurang matang,  saya belajar banyak dari prosesnya. Latihan malam sebelum lomba mengajarkan saya pentingnya manajemen waktu dan kerja keras, saya bangga bisa berpartisipasi dan bersyukur atas kesempatan untuk mengasah kemampuan berpuisi,"" ujarnya.\r\n\r\nMelalui Kegiatan ini diharapkan dapat mendorong kecintaan dan pelestarian bahasa Bali dikalangan generasi muda.\r\n\r\nKontributor : [Novendi, Bela dan Putri]",https://www.facebook.com/share/p/18LDTodEQw/,???? ??-? ??????????? ???????? ????? ?????? ???? ??? ?????? ? ???????,9d10b036253b786ddc20cd0c0d593306.jpg,2025-02-19
